Packet_count,Satellite_Status,Error_Code,Mission_Time,Pressure1,Pressure2,Altitude1,Altitude2,Altitude_Difference,Descent_rate,Temperature,Battery_Voltage,Gps_Latitude,Gps_Longitude,Gps_Altitude,Pitch,Roll,Yaw,LNLN,Iot_Data,Team_Number
254, 1, 11011, 19/9/2024; 11:59:23, 90942.75, 90958.3, -0.44, -0.0, 0.44, -0.09, 26.35, 3.96, 0.0000000, 0.0000000, 0.00, 1.19, -0.69, 2.94, 0N0N, 26.33, 335592
255, 1, 11011, 19/9/2024; 11:59:24, 90933.78, 90958.3, 0.39, -0.0, 0.39, 0.83, 26.37, 3.94, 0.0000000, 0.0000000, 0.00, -3.12, -2.44, 2.88, 0N0N, 26.41, 335592
256, 1, 11011, 19/9/2024; 11:59:26, 90945.58, 90958.59, -0.7, -0.03, 0.67, -1.09, 26.38, 3.94, 0.0000000, 0.0000000, 0.00, -11.31, -7.75, 2.88, 0N0N, 26.46, 335592
257, 1, 11011, 19/9/2024; 11:59:27, 90925.16, 90958.99, 1.19, -0.07, 1.26, 1.88, 26.41, 3.96, 0.0000000, 0.0000000, 0.00, -13.75, -9.56, 2.88, 0N0N, 26.47, 335592
258, 1, 11011, 19/9/2024; 11:59:28, 90934.96, 90958.48, 0.28, -0.02, 0.3, -0.91, 26.41, 3.91, 0.0000000, 0.0000000, 0.00, -17.38, -12.31, 2.94, 0N0N, 26.54, 335592
259, 1, 11011, 19/9/2024; 11:59:29, 90931.78, 90959.21, 0.57, -0.09, 0.66, 0.29, 26.45, 3.89, 0.0000000, 0.0000000, 0.00, -53.31, -35.5, 4.06, 0N0N, 26.57, 335592
260, 1, 11011, 19/9/2024; 11:59:30, 90925.21, 90959.66, 1.18, -0.13, 1.31, 0.61, 26.47, 3.96, 0.0000000, 0.0000000, 0.00, -71.75, -41.0, 4.62, 0N0N, 26.6, 335592
261, 1, 11011, 19/9/2024; 11:59:31, 90924.21, 90961.3, 1.28, -0.28, 1.56, 0.1, 26.49, 3.94, 0.0000000, 0.0000000, 0.00, -73.0, -41.25, 4.62, 0N0N, 26.65, 335592
262, 1, 11011, 19/9/2024; 11:59:32, 90933.39, 90961.25, 0.43, -0.28, 0.71, -0.85, 26.48, 3.86, 0.0000000, 0.0000000, 0.00, -73.88, -41.38, 4.56, 0N0N, 26.67, 335592
263, 1, 11011, 19/9/2024; 11:59:33, 90933.61, 90961.62, 0.41, -0.31, 0.72, -0.02, 26.5, 3.83, 0.0000000, 0.0000000, 0.00, -73.94, -41.31, 4.56, 0N0N, 26.71, 335592
264, 1, 11011, 19/9/2024; 11:59:34, 90932.82, 90962.38, 0.48, -0.38, 0.86, 0.07, 26.52, 3.84, 0.0000000, 0.0000000, 0.00, -73.75, -41.25, 4.5, 0N0N, 26.77, 335592
265, 1, 11011, 19/9/2024; 11:59:35, 90930.43, 90960.93, 0.7, -0.25, 0.95, 0.22, 26.53, 3.92, 0.0000000, 0.0000000, 0.00, -73.0, -40.94, 4.38, 0N0N, 26.8, 335592
266, 1, 11011, 19/9/2024; 11:59:36, 90925.25, 90958.66, 1.18, -0.04, 1.22, 0.48, 26.54, 3.86, 0.0000000, 0.0000000, 0.00, -72.0, -40.88, 4.44, 0N0N, 26.82, 335592
267, 1, 11011, 19/9/2024; 11:59:37, 90933.04, 90959.71, 0.46, -0.13, 0.59, -0.72, 26.57, 3.73, 0.0000000, 0.0000000, 0.00, -71.56, -40.75, 4.44, 0N0N, 26.84, 335592
268, 1, 11011, 19/9/2024; 11:59:38, 90926.47, 90961.84, 1.07, -0.33, 1.4, 0.61, 26.56, 3.88, 0.0000000, 0.0000000, 0.00, -71.31, -40.75, 4.44, 0N0N, 26.84, 335592
269, 1, 11011, 19/9/2024; 11:59:39, 90922.28, 90961.08, 1.46, -0.26, 1.72, 0.39, 26.58, 3.81, 0.0000000, 0.0000000, 0.00, -71.19, -40.75, 4.44, 0N0N, 26.87, 335592
270, 1, 11011, 19/9/2024; 11:59:40, 90931.08, 90959.59, 0.64, -0.12, 0.76, -0.81, 26.59, 3.89, 0.0000000, 0.0000000, 0.00, -71.19, -40.75, 4.44, 0N0N, 26.88, 335592
271, 1, 11011, 19/9/2024; 11:59:41, 90937.08, 90959.61, 0.08, -0.13, 0.21, -0.56, 26.6, 3.80, 0.0000000, 0.0000000, 0.00, -71.12, -40.69, 4.38, 0N0N, 26.92, 335592
272, 1, 11011, 19/9/2024; 11:59:42, 90933.29, 90958.69, 0.43, -0.04, 0.47, 0.35, 26.62, 3.84, 0.0000000, 0.0000000, 0.00, -71.12, -40.69, 4.44, 0N0N, 26.94, 335592
273, 1, 11011, 19/9/2024; 11:59:43, 90926.72, 90958.47, 1.04, -0.02, 1.06, 0.61, 26.61, 4.00, 0.0000000, 0.0000000, 0.00, -71.12, -40.69, 4.44, 0N0N, 26.95, 335592
274, 1, 11011, 19/9/2024; 11:59:44, 90929.33, 90959.55, 0.8, -0.12, 0.92, -0.24, 26.65, 3.96, 0.0000000, 0.0000000, 0.00, -71.12, -40.69, 4.44, 0N0N, 27.0, 335592
275, 1, 11011, 19/9/2024; 11:59:45, 90931.72, 90959.42, 0.58, -0.11, 0.69, -0.22, 26.65, 3.86, 0.0000000, 0.0000000, 0.00, -71.12, -40.69, 4.44, 0N0N, 26.99, 335592
276, 1, 11011, 19/9/2024; 11:59:46, 90925.75, 90959.04, 1.13, -0.07, 1.2, 0.55, 26.67, 3.92, 0.0000000, 0.0000000, 0.00, -71.31, -40.75, 4.44, 0N0N, 27.01, 335592
277, 1, 11011, 19/9/2024; 11:59:47, 90929.15, 90959.09, 0.82, -0.08, 0.9, -0.31, 26.67, 3.97, 0.0000000, 0.0000000, 0.00, -73.12, -40.94, 4.38, 0N0N, 27.03, 335592
278, 1, 11011, 19/9/2024; 11:59:48, 90926.96, 90958.96, 1.02, -0.06, 1.08, 0.2, 26.7, 3.99, 0.0000000, 0.0000000, 0.00, -73.75, -41.06, 4.38, 0N0N, 27.02, 335592
279, 1, 11011, 19/9/2024; 11:59:49, 90927.17, 90960.54, 1.0, -0.21, 1.21, -0.02, 26.72, 3.97, 0.0000000, 0.0000000, 0.00, -74.0, -41.06, 4.38, 0N0N, 27.01, 335592
280, 1, 11011, 19/9/2024; 11:59:50, 90924.39, 90961.28, 1.26, -0.28, 1.54, 0.26, 26.73, 3.97, 0.0000000, 0.0000000, 0.00, -73.56, -41.0, 4.31, 0N0N, 27.02, 335592
281, 1, 11011, 19/9/2024; 11:59:51, 90922.6, 90960.6, 1.43, -0.22, 1.65, 0.17, 26.74, 3.94, 0.0000000, 0.0000000, 0.00, -73.75, -41.5, 4.75, 0N0N, 27.05, 335592
282, 1, 11011, 19/9/2024; 11:59:52, 90935.42, 90959.52, 0.24, -0.12, 0.36, -1.19, 26.74, 3.94, 0.0000000, 0.0000000, 0.00, -73.56, -41.75, 4.94, 0N0N, 27.1, 335592
283, 1, 11011, 19/9/2024; 11:59:53, 90934.63, 90960.22, 0.31, -0.18, 0.49, 0.07, 26.76, 3.99, 0.0000000, 0.0000000, 0.00, -63.75, -39.56, 4.75, 0N0N, 27.15, 335592
284, 1, 11011, 19/9/2024; 11:59:54, 90938.63, 90960.98, -0.06, -0.25, 0.19, -0.37, 26.77, 3.97, 0.0000000, 0.0000000, 0.00, -56.44, -37.31, 4.62, 0N0N, 27.18, 335592
285, 1, 11011, 19/9/2024; 11:59:55, 90936.63, 90958.95, 0.13, -0.06, 0.19, 0.19, 26.8, 3.92, 0.0000000, 0.0000000, 0.00, -28.75, -24.56, 5.0, 0N0N, 27.13, 335592
286, 1, 11011, 19/9/2024; 11:59:56, 90941.04, 90962.55, -0.28, -0.4, 0.12, -0.41, 26.83, 3.96, 0.0000000, 0.0000000, 0.00, -25.31, -22.38, 5.06, 0N0N, 27.09, 335592
287, 1, 11011, 19/9/2024; 11:59:57, 90934.06, 90959.66, 0.36, -0.13, 0.49, 0.64, 26.84, 3.96, 0.0000000, 0.0000000, 0.00, -15.06, -14.75, 5.19, 0N0N, 27.05, 335592
288, 1, 11011, 19/9/2024; 11:59:58, 90938.23, 90961.7, -0.02, -0.32, 0.3, -0.38, 26.84, 3.99, 0.0000000, 0.0000000, 0.00, -8.62, -9.44, 5.31, 0N0N, 27.09, 335592
289, 1, 11011, 19/9/2024; 11:59:59, 90937.63, 90961.27, 0.03, -0.28, 0.31, 0.05, 26.83, 3.94, 0.0000000, 0.0000000, 0.00, -7.88, -8.75, 5.31, 0N0N, 27.15, 335592
290, 1, 11011, 19/9/2024; 12:0:0, 90934.6, 90960.34, 0.31, -0.19, 0.5, 0.28, 26.77, 3.94, 0.0000000, 0.0000000, 0.00, -7.31, -8.38, 5.31, 0N0N, 27.22, 335592
291, 1, 11011, 19/9/2024; 12:0:1, 90936.67, 90959.59, 0.12, -0.12, 0.24, -0.19, 26.82, 3.92, 0.0000000, 0.0000000, 0.00, -6.88, -8.0, 5.38, 0N0N, 27.18, 335592
292, 1, 11011, 19/9/2024; 12:0:2, 90935.48, 90961.08, 0.23, -0.26, 0.49, 0.11, 26.84, 3.97, 0.0000000, 0.0000000, 0.00, -6.5, -7.56, 5.38, 0N0N, 27.12, 335592
293, 1, 11011, 19/9/2024; 12:0:3, 90934.68, 90959.31, 0.31, -0.1, 0.41, 0.08, 26.87, 3.96, 0.0000000, 0.0000000, 0.00, -6.38, -7.5, 5.38, 0N0N, 26.94, 335592
294, 1, 11011, 19/9/2024; 12:0:4, 90938.48, 90962.72, -0.05, -0.41, 0.36, -0.36, 26.88, 3.96, 0.0000000, 0.0000000, 0.00, -4.62, -6.38, 5.38, 0N0N, 26.83, 335592
295, 1, 11011, 19/9/2024; 12:0:5, 90925.08, 90959.65, 1.2, -0.13, 1.33, 1.25, 26.83, 3.92, 0.0000000, 0.0000000, 0.00, -3.62, -5.44, 5.44, 0N0N, 26.7, 335592
296, 1, 11011, 19/9/2024; 12:0:6, 90951.65, 90959.29, -1.27, -0.1, 1.17, -2.46, 26.8, 3.94, 0.0000000, 0.0000000, 0.00, -3.62, -5.44, 5.44, 0N0N, 26.62, 335592
297, 1, 11011, 19/9/2024; 12:0:7, 90936.68, 90959.63, 0.12, -0.13, 0.25, 1.39, 26.83, 3.94, 0.0000000, 0.0000000, 0.00, -3.0, -4.69, 5.44, 0N0N, 26.59, 335592
298, 1, 11011, 19/9/2024; 12:0:8, 90926.29, 90961.52, 1.08, -0.3, 1.38, 0.96, 26.84, 3.92, 0.0000000, 0.0000000, 0.00, -3.0, -12.69, 5.44, 0N0N, 26.52, 335592
299, 1, 11011, 19/9/2024; 12:0:9, 90928.29, 90961.13, 0.9, -0.27, 1.17, -0.18, 26.8, 3.94, 0.0000000, 0.0000000, 0.00, -3.06, -4.62, 5.44, 0N0N, 26.56, 335592
300, 1, 11011, 19/9/2024; 12:0:10, 90935.08, 90960.22, 0.27, -0.18, 0.45, -0.63, 26.82, 3.89, 0.0000000, 0.0000000, 0.00, -3.19, -4.44, 5.44, 0N0N, 26.53, 335592
301, 1, 11011, 19/9/2024; 12:0:11, 90935.29, 90960.73, 0.25, -0.23, 0.48, -0.02, 26.81, 3.89, 0.0000000, 0.0000000, 0.00, -4.38, -2.69, 5.31, 0N0N, 26.52, 335592
302, 1, 11011, 19/9/2024; 12:0:12, 90933.49, 90963.4, 0.42, -0.48, 0.9, 0.17, 26.81, 3.83, 0.0000000, 0.0000000, 0.00, -4.31, -2.69, 5.31, 0N0N, 26.45, 335592
303, 1, 11011, 19/9/2024; 12:0:13, 90942.28, 90962.76, -0.4, -0.42, 0.02, -0.82, 26.83, 3.84, 0.0000000, 0.0000000, 0.00, -2.81, -2.56, 5.38, 0N0N, 26.34, 335592
304, 1, 11011, 19/9/2024; 12:0:14, 90940.89, 90962.27, -0.27, -0.37, 0.1, 0.13, 26.83, 3.96, 0.0000000, 0.0000000, 0.00, -2.25, -2.38, 5.38, 0N0N, 26.27, 335592
305, 1, 11011, 19/9/2024; 12:0:15, 90944.08, 90961.69, -0.57, -0.32, 0.25, -0.3, 26.81, 3.75, 0.0000000, 0.0000000, 0.00, -1.75, -2.31, 5.38, 0N0N, 26.25, 335592
306, 1, 11011, 19/9/2024; 12:0:16, 90944.28, 90963.5, -0.58, -0.49, 0.09, -0.01, 26.81, 3.84, 0.0000000, 0.0000000, 0.00, -1.19, -2.31, -2042.62, 0N0N, 26.26, 335592
307, 1, 11011, 19/9/2024; 12:0:17, 90943.09, 90961.45, -0.47, -0.3, 0.17, 0.11, 26.86, 3.86, 0.0000000, 0.0000000, 0.00, -0.94, -2.31, 5.38, 0N0N, 26.23, 335592
308, 1, 11011, 19/9/2024; 12:0:18, 90938.9, 90961.34, -0.09, -0.29, 0.2, 0.38, 26.88, 3.86, 0.0000000, 0.0000000, 0.00, -0.94, -2.31, 5.38, 0N0N, 26.23, 335592
309, 1, 11011, 19/9/2024; 12:0:19, 90939.3, 90960.13, -0.12, -0.17, 0.05, -0.03, 26.91, 3.83, 0.0000000, 0.0000000, 0.00, -0.94, -2.31, 5.38, 0N0N, 26.3, 335592
310, 1, 11011, 19/9/2024; 12:0:20, 90935.1, 90960.88, 0.27, -0.24, 0.51, 0.39, 26.92, 3.94, 0.0000000, 0.0000000, 0.00, -0.94, -2.31, 5.38, 0N0N, 26.23, 335592
311, 1, 11011, 19/9/2024; 12:0:21, 90936.71, 90961.38, 0.12, -0.29, 0.41, -0.15, 26.94, 3.91, 0.0000000, 0.0000000, 0.00, -0.81, -2.19, 5.38, 0N0N, 26.23, 335592
312, 1, 11011, 19/9/2024; 12:0:22, 90942.69, 90960.08, -0.44, -0.17, 0.27, -0.56, 26.91, 3.92, 0.0000000, 0.0000000, 0.00, -0.69, -2.19, 5.38, 0N0N, 26.16, 335592
313, 1, 11011, 19/9/2024; 12:0:23, 90936.1, 90961.4, 0.17, -0.29, 0.46, 0.61, 26.91, 3.94, 0.0000000, 0.0000000, 0.00, -0.69, -2.19, 5.38, 0N0N, 26.1, 335592
314, 1, 11011, 19/9/2024; 12:0:24, 90936.31, 90960.57, 0.16, -0.21, 0.37, -0.01, 26.91, 3.91, 0.0000000, 0.0000000, 0.00, -0.62, -2.19, 5.38, 0N0N, 26.09, 335592
315, 1, 11011, 19/9/2024; 12:0:25, 90932.32, 90961.46, 0.53, -0.3, 0.83, 0.37, 26.94, 3.86, 0.0000000, 0.0000000, 0.00, -0.62, -2.19, 5.38, 0N0N, 26.08, 335592
316, 1, 11011, 19/9/2024; 12:0:26, 90930.31, 90959.58, 0.71, -0.12, 0.83, 0.18, 26.94, 3.81, 0.0000000, 0.0000000, 0.00, -0.62, -2.19, 5.38, 0N0N, 26.04, 335592
317, 1, 11011, 19/9/2024; 12:0:27, 90936.51, 90960.42, 0.14, -0.2, 0.34, -0.57, 26.92, 3.73, 0.0000000, 0.0000000, 0.00, -0.62, -2.19, 5.38, 0N0N, 26.05, 335592
318, 1, 11011, 19/9/2024; 12:0:28, 90938.11, 90961.24, -0.01, -0.28, 0.27, -0.15, 26.94, 3.92, 0.0000000, 0.0000000, 0.00, -0.62, -2.19, 5.38, 0N0N, 26.09, 335592
319, 1, 11011, 19/9/2024; 12:0:29, 90937.11, 90961.2, 0.08, -0.27, 0.35, 0.09, 26.97, 3.89, 0.0000000, 0.0000000, 0.00, -0.56, -2.25, 5.38, 0N0N, 26.06, 335592
320, 1, 11011, 19/9/2024; 12:0:30, 90936.31, 90963.26, 0.15, -0.46, 0.61, 0.07, 26.99, 3.89, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 26.03, 335592
321, 1, 11011, 19/9/2024; 12:0:31, 90943.51, 90959.33, -0.51, -0.1, 0.41, -0.66, 27.01, 3.94, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 26.02, 335592
322, 1, 11011, 19/9/2024; 12:0:32, 90934.92, 90961.1, 0.28, -0.26, 0.54, 0.79, 26.99, 3.91, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 26.02, 335592
323, 1, 11011, 19/9/2024; 12:0:33, 90934.31, 90960.17, 0.34, -0.18, 0.52, 0.06, 26.99, 3.86, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 26.02, 335592
324, 1, 11011, 19/9/2024; 12:0:34, 90932.32, 90961.04, 0.52, -0.26, 0.78, 0.18, 27.03, 3.89, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 25.9, 335592
325, 1, 11011, 19/9/2024; 12:0:35, 90942.91, 90959.32, -0.46, -0.1, 0.36, -0.98, 27.03, 3.80, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 25.9, 335592
326, 1, 11011, 19/9/2024; 12:0:36, 90930.92, 90961.55, 0.65, -0.3, 0.95, 1.11, 27.05, 3.88, 0.0000000, 0.0000000, 0.00, -0.5, -2.25, 5.38, 0N0N, 25.86, 335592
327, 1, 11011, 19/9/2024; 12:0:37, 90939.92, 90961.43, -0.18, -0.29, 0.11, -0.83, 27.09, 3.91, 0.0000000, 0.0000000, 0.00, -0.5, -2.38, 5.38, 0N0N, 25.85, 335592
328, 1, 11011, 19/9/2024; 12:0:38, 90939.32, 90959.07, -0.12, -0.08, 0.04, 0.06, 27.1, 3.89, 0.0000000, 0.0000000, 0.00, -0.38, -2.25, 5.38, 0N0N, 25.84, 335592
329, 1, 11011, 19/9/2024; 12:0:39, 90936.72, 90958.78, 0.12, -0.05, 0.17, 0.24, 27.1, 3.91, 0.0000000, 0.0000000, 0.00, -0.38, -2.25, 5.38, 0N0N, 25.8, 335592
330, 1, 11011, 19/9/2024; 12:0:40, 90937.32, 90960.72, 0.06, -0.23, 0.29, -0.06, 27.14, 3.86, 0.0000000, 0.0000000, 0.00, -0.38, -2.25, 5.38, 0N0N, 25.76, 335592
331, 1, 11011, 19/9/2024; 12:0:41, 90933.72, 90960.27, 0.4, -0.19, 0.59, 0.34, 27.15, 3.76, 0.0000000, 0.0000000, 0.00, -0.38, -2.25, 5.38, 0N0N, 25.73, 335592
332, 1, 11011, 19/9/2024; 12:0:42, 90937.12, 90960.05, 0.08, -0.17, 0.25, -0.32, 27.19, 3.88, 0.0000000, 0.0000000, 0.00, -0.38, -2.25, 5.38, 0N0N, 25.77, 335592
333, 1, 11011, 19/9/2024; 12:0:43, 90939.12, 90960.93, -0.11, -0.25, 0.14, -0.19, 27.18, 3.89, 0.0000000, 0.0000000, 0.00, 0.06, 0.75, 5.38, 0N0N, 25.8, 335592
334, 1, 11011, 19/9/2024; 12:0:44, 90943.91, 90961.2, -0.55, -0.27, 0.28, -0.44, 27.23, 3.73, 0.0000000, 0.0000000, 0.00, -0.25, -0.56, 5.38, 0N0N, 25.84, 335592
335, 1, 11011, 19/9/2024; 12:0:45, 90936.71, 90959.88, 0.12, -0.15, 0.27, 0.67, 27.22, 3.80, 0.0000000, 0.0000000, 0.00, -0.31, -1.0, 5.38, 0N0N, 25.86, 335592
336, 1, 11011, 19/9/2024; 12:0:46, 90947.31, 90961.48, -0.86, -0.3, 0.56, -0.98, 27.23, 3.84, 0.0000000, 0.0000000, 0.00, -0.38, -1.12, 5.38, 0N0N, 25.91, 335592
337, 1, 11011, 19/9/2024; 12:0:47, 90936.91, 90960.02, 0.1, -0.16, 0.26, 0.95, 27.23, 3.88, 0.0000000, 0.0000000, 0.00, -0.38, -1.19, 5.38, 0N0N, 25.94, 335592
338, 1, 11011, 19/9/2024; 12:0:48, 90937.91, 90960.85, 0.01, -0.24, 0.25, -0.09, 27.26, 3.89, 0.0000000, 0.0000000, 0.00, -0.38, -1.31, 5.38, 0N0N, 25.98, 335592
339, 1, 11011, 19/9/2024; 12:0:49, 90940.7, 90961.2, -0.25, -0.27, 0.02, -0.26, 27.28, 3.86, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 25.98, 335592
340, 1, 11011, 19/9/2024; 12:0:50, 90940.3, 90962.41, -0.21, -0.38, 0.17, 0.04, 27.28, 3.89, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 26.02, 335592
341, 1, 11011, 19/9/2024; 12:0:51, 90946.3, 90959.47, -0.77, -0.11, 0.66, -0.56, 27.29, 3.88, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 26.02, 335592
342, 1, 11011, 19/9/2024; 12:0:52, 90944.11, 90960.55, -0.57, -0.21, 0.36, 0.2, 27.28, 3.91, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 26.01, 335592
343, 1, 11011, 19/9/2024; 12:0:53, 90950.09, 90960.73, -1.12, -0.23, 0.89, -0.55, 27.3, 3.76, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 25.99, 335592
344, 1, 11011, 19/9/2024; 12:0:54, 90944.09, 90960.05, -0.57, -0.17, 0.4, 0.55, 27.34, 3.73, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 26.01, 335592
345, 1, 11011, 19/9/2024; 12:0:55, 90942.69, 90960.14, -0.44, -0.17, 0.27, 0.13, 27.33, 3.71, 0.0000000, 0.0000000, 0.00, -0.38, -1.38, 5.38, 0N0N, 25.98, 335592
346, 1, 11011, 19/9/2024; 12:0:56, 90941.08, 90961.41, -0.29, -0.29, 0.0, 0.15, 27.37, 3.76, 0.0000000, 0.0000000, 0.00, -0.38, -1.5, 5.38, 0N0N, 26.11, 335592
347, 1, 11011, 19/9/2024; 12:0:57, 90948.47, 90961.85, -0.97, -0.33, 0.64, -0.68, 27.38, 3.86, 0.0000000, 0.0000000, 0.00, -0.38, -1.56, 5.38, 0N0N, 26.18, 335592
348, 1, 11011, 19/9/2024; 12:0:58, 90943.27, 90959.21, -0.49, -0.09, 0.4, 0.48, 27.41, 3.78, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.17, 335592
349, 1, 11011, 19/9/2024; 12:0:59, 90940.07, 90960.2, -0.19, -0.18, 0.01, 0.3, 27.43, 3.94, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.18, 335592
350, 1, 11011, 19/9/2024; 12:1:0, 90938.26, 90958.36, -0.03, -0.01, 0.02, 0.16, 27.45, 3.91, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.23, 335592
351, 1, 11011, 19/9/2024; 12:1:1, 90943.25, 90959.66, -0.49, -0.13, 0.36, -0.46, 27.45, 3.80, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.23, 335592
352, 1, 11011, 19/9/2024; 12:1:2, 90937.46, 90960.34, 0.05, -0.19, 0.24, 0.54, 27.47, 3.88, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.23, 335592
353, 1, 11011, 19/9/2024; 12:1:3, 90941.45, 90959.63, -0.32, -0.13, 0.19, -0.37, 27.49, 3.73, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.29, 335592
354, 1, 11011, 19/9/2024; 12:1:4, 90938.24, 90960.32, -0.02, -0.19, 0.17, 0.3, 27.52, 3.89, 0.0000000, 0.0000000, 0.00, -0.44, -1.56, 5.38, 0N0N, 26.33, 335592
355, 1, 11011, 19/9/2024; 12:1:5, 90934.63, 90959.87, 0.31, -0.15, 0.46, 0.33, 27.52, 3.92, 0.0000000, 0.0000000, 0.00, -0.38, -1.56, 5.38, 0N0N, 26.3, 335592
356, 1, 11011, 19/9/2024; 12:1:6, 90936.03, 90959.58, 0.18, -0.12, 0.3, -0.13, 27.54, 3.92, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.25, 335592
357, 1, 11011, 19/9/2024; 12:1:7, 90941.24, 90962.2, -0.3, -0.37, 0.07, -0.48, 27.52, 3.89, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.23, 335592
358, 1, 11011, 19/9/2024; 12:1:8, 90940.62, 90961.23, -0.24, -0.28, 0.04, 0.06, 27.54, 3.88, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.24, 335592
359, 1, 11011, 19/9/2024; 12:1:9, 90938.81, 90961.25, -0.08, -0.28, 0.2, 0.16, 27.57, 3.89, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.21, 335592
360, 1, 11011, 19/9/2024; 12:1:10, 90943.81, 90958.67, -0.54, -0.04, 0.5, -0.46, 27.59, 3.91, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.2, 335592
361, 1, 11011, 19/9/2024; 12:1:11, 90937.6, 90959.62, 0.04, -0.13, 0.17, 0.58, 27.6, 3.94, 0.0000000, 0.0000000, 0.00, -0.44, -1.62, 5.38, 0N0N, 26.18, 335592
362, 1, 11011, 19/9/2024; 12:1:12, 90933.39, 90958.47, 0.43, -0.02, 0.45, 0.39, 27.62, 3.91, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.19, 335592
363, 1, 11011, 19/9/2024; 12:1:13, 90936.39, 90960.03, 0.15, -0.16, 0.31, -0.28, 27.61, 3.92, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.24, 335592
364, 1, 11011, 19/9/2024; 12:1:14, 90939.6, 90960.84, -0.15, -0.24, 0.09, -0.3, 27.62, 3.92, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.29, 335592
365, 1, 11011, 19/9/2024; 12:1:15, 90929.78, 90958.9, 0.76, -0.06, 0.82, 0.91, 27.62, 3.92, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.27, 335592
366, 1, 11011, 19/9/2024; 12:1:16, 90936.58, 90960.54, 0.13, -0.21, 0.34, -0.63, 27.65, 3.91, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.27, 335592
367, 1, 11011, 19/9/2024; 12:1:17, 90946.37, 90961.63, -0.78, -0.31, 0.47, -0.91, 27.65, 3.86, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.22, 335592
368, 1, 11011, 19/9/2024; 12:1:18, 90941.57, 90960.31, -0.33, -0.19, 0.14, 0.45, 27.66, 3.92, 0.0000000, 0.0000000, 0.00, -0.5, -1.69, 5.38, 0N0N, 26.21, 335592
369, 1, 11011, 19/9/2024; 12:1:19, 90943.75, 90961.34, -0.53, -0.29, 0.24, -0.2, 27.71, 3.89, 0.0000000, 0.0000000, 0.00, -0.44, -1.69, 5.38, 0N0N, 26.17, 335592
370, 1, 11011, 19/9/2024; 12:1:20, 90930.53, 90960.73, 0.69, -0.23, 0.92, 1.22, 27.73, 3.88, 0.0000000, 0.0000000, 0.00, -0.44, -1.75, 5.38, 0N0N, 26.15, 335592
371, 1, 11011, 19/9/2024; 12:1:21, 90938.32, 90962.89, -0.03, -0.43, 0.4, -0.72, 27.74, 3.92, 0.0000000, 0.0000000, 0.00, -0.44, -1.75, 5.38, 0N0N, 26.11, 335592
372, 1, 11011, 19/9/2024; 12:1:22, 90926.31, 90960.18, 1.08, -0.18, 1.26, 1.11, 27.76, 3.89, 0.0000000, 0.0000000, 0.00, -5.5, -3.62, 5.31, 0N0N, 26.0, 335592
373, 1, 11011, 19/9/2024; 12:1:23, 90926.31, 90962.03, 1.08, -0.35, 1.43, 0.0, 27.77, 3.91, 0.0000000, 0.0000000, 0.00, -9.94, -5.31, 5.25, 0N0N, 25.97, 335592
